Id,Contact Id,OrderId,OrderDate,OrderTotal,Invoice id,Contact: TotalTheo Renewal Date,Contact: First Purchase Date
309793,1008697,309793,7/13/22,$297.00 ,309793,8/15/22,7/13/22
309801,591395,309801,7/13/22,$297.00 ,309801,10/13/23,7/13/22
309819,564235,309819,7/13/22,$297.00 ,309819,10/28/22,6/28/22
309879,1009417,309879,7/14/22,$297.00 ,309879,10/14/22,7/14/22
309897,1007433,309897,7/14/22,$297.00 ,309897,4/24/23,7/14/22
309905,1009381,309905,7/14/22,$297.00 ,309905,10/14/22,7/14/22
309965,691421,309965,7/15/22,$297.00 ,309965,10/15/22,5/21/20
310009,1009563,310009,7/15/22,$297.00 ,310009,10/16/23,7/15/22
310083,1009311,310083,7/16/22,$297.00 ,310083,10/17/22,7/16/22
310085,394492,310085,7/16/22,$297.00 ,310085,8/11/23,12/31/18
310209,1009735,310209,7/18/22,$300.00 ,310209,12/18/23,7/18/22
310211,434789,310211,7/18/22,$297.00 ,310211,10/18/22,4/10/19
310215,857878,310215,7/18/22,$298.00 ,310215,10/18/22,7/18/22
310217,118326,310217,7/18/22,$300.00 ,310217,10/18/22,1/27/17
310223,597931,310223,7/18/22,$297.00 ,310223,10/18/22,10/19/19
310225,826474,310225,7/18/22,$297.00 ,310225,1/18/23,2/9/21
310231,1009771,310231,7/18/22,$297.00 ,310231,4/18/23,7/18/22
310233,739823,310233,7/18/22,$300.00 ,310233,10/27/22,8/8/20
310283,860398,310283,7/19/22,$297.00 ,310283,10/19/22,7/11/22
310297,92734,310297,7/19/22,$298.00 ,310297,2/16/23,12/9/16
310299,167928,310299,7/19/22,$297.00 ,310299,10/19/22,6/8/17
310301,247502,310301,7/19/22,$297.00 ,310301,7/25/22,12/2/17
310307,128182,310307,7/19/22,$297.00 ,310307,10/19/23,2/22/17
310313,75076,310313,7/19/22,$298.00 ,310313,11/2/23,10/16/16
310315,995899,310315,7/19/22,$297.00 ,310315,10/19/22,4/1/22
310329,621045,310329,7/19/22,$297.00 ,310329,10/19/22,7/19/22
310397,992345,310397,7/20/22,$297.00 ,310397,10/20/22,7/20/22
310399,613723,310399,7/20/22,$300.00 ,310399,7/18/23,7/20/22
310401,799552,310401,7/20/22,$297.00 ,310401,10/20/22,7/20/22
310425,1009849,310425,7/20/22,$297.00 ,310425,1/20/23,7/20/22
310435,1009091,310435,7/20/22,$297.00 ,310435,10/20/23,7/20/22
310443,1009873,310443,7/20/22,$300.00 ,310443,9/2/22,7/20/22
310527,641831,310527,7/21/22,$297.00 ,310527,1/21/24,11/19/19
310585,634909,310585,7/22/22,$297.00 ,310585,10/22/22,11/26/21
310589,151044,310589,7/22/22,$297.00 ,310589,9/13/22,4/17/17
310595,144714,310595,7/22/22,$297.00 ,310595,3/21/23,7/22/22
310603,192210,310603,7/22/22,$297.00 ,310603,10/17/22,7/29/17
310657,1010111,310657,7/23/22,$297.00 ,310657,10/23/22,7/23/22
310671,380912,310671,7/23/22,$300.00 ,310671,8/23/22,8/25/18
310675,172198,310675,7/23/22,$297.00 ,310675,10/23/22,6/5/17
310709,1010173,310709,7/24/22,$300.00 ,310709,8/24/22,7/24/22
310717,93364,310717,7/24/22,$300.00 ,310717,10/24/22,7/30/17
310719,1010205,310719,7/24/22,$297.00 ,310719,2/24/23,7/24/22
310725,6319,310725,7/24/22,$298.00 ,310725,8/22/22,9/30/16
310775,1010263,310775,7/25/22,$297.00 ,310775,3/25/23,7/25/22
310779,1007,310779,7/25/22,$300.00 ,310779,8/25/22,6/27/16
310781,1010285,310781,7/25/22,$297.00 ,310781,10/25/22,7/25/22
310849,670009,310849,7/26/22,$297.00 ,310849,8/15/22,5/19/20
310873,1010415,310873,7/26/22,$300.00 ,310873,9/26/22,7/26/22
310879,1007637,310879,7/26/22,$297.00 ,310879,1/26/25,7/26/22
310965,1010473,310965,7/27/22,$297.00 ,310965,10/27/22,7/27/22
310977,128774,310977,7/27/22,$297.00 ,310977,10/24/23,4/26/21
310981,1010461,310981,7/27/22,$200.00 ,310981,3/21/23,7/27/22
311063,1007643,311063,7/28/22,$297.00 ,311063,1/28/23,7/28/22
311067,1010601,311067,7/28/22,$300.00 ,311067,8/16/22,7/28/22
311115,327192,311115,7/29/22,$300.00 ,311115,8/15/22,9/22/19
311135,169708,311135,7/29/22,$297.00 ,311135,2/27/23,5/30/17
311199,385134,311199,7/30/22,$297.00 ,311199,11/12/23,7/22/18
311231,1010651,311231,7/31/22,$297.00 ,311231,1/31/24,7/31/22
311245,167462,311245,7/31/22,$297.00 ,311245,10/31/22,5/28/17
311247,1253,311247,7/31/22,$297.00 ,311247,10/31/22,2/1/16
311253,1010845,311253,7/31/22,$297.00 ,311253,10/31/22,7/31/22
311257,1010891,311257,7/31/22,$300.00 ,311257,8/17/22,7/31/22
311317,296746,311317,8/1/22,$297.00 ,311317,11/3/23,2/6/18
311323,30938,311323,8/1/22,$300.00 ,311323,6/1/23,4/26/17
311327,57416,311327,8/1/22,$297.00 ,311327,2/22/23,9/21/16
311369,788260,311369,8/2/22,$300.00 ,311369,11/2/22,1/14/21
311377,155508,311377,8/2/22,$298.00 ,311377,,5/3/17
311379,627,311379,8/2/22,$297.00 ,311379,11/2/22,1/30/16
311383,64626,311383,8/2/22,$297.00 ,311383,11/2/23,9/13/16
311391,1010777,311391,8/2/22,$300.00 ,311391,12/22/23,8/2/22
311393,260186,311393,8/2/22,$297.00 ,311393,3/13/23,11/26/17
311447,1011083,311447,8/3/22,$297.00 ,311447,2/3/25,8/3/22
311449,32052,311449,8/3/22,$300.00 ,311449,11/3/22,5/7/16
311457,151968,311457,8/3/22,$297.00 ,311457,11/3/22,3/12/19
311459,389450,311459,8/3/22,$297.00 ,311459,11/3/23,6/11/20
311469,422055,311469,8/3/22,$300.00 ,311469,9/2/22,11/9/18
311471,433423,311471,8/3/22,$297.00 ,311471,11/3/22,11/11/18
311475,64718,311475,8/4/22,$297.00 ,311475,11/4/22,8/30/16
311537,1011127,311537,8/4/22,$297.00 ,311537,11/4/23,8/4/22
311543,48634,311543,8/4/22,$300.00 ,311543,9/6/22,7/10/16
311549,1011179,311549,8/4/22,$297.00 ,311549,11/4/22,8/4/22
311633,1009611,311633,8/5/22,$297.00 ,311633,11/8/23,8/5/22
311635,722235,311635,8/5/22,$297.00 ,311635,11/5/22,7/13/20
311653,309894,311653,8/5/22,$297.00 ,311653,11/6/22,2/17/18
311729,12909,311729,8/6/22,$300.00 ,311729,11/6/22,4/1/16
311811,1011365,311811,8/8/22,$297.00 ,311811,11/8/22,8/8/22
311879,793113,311879,8/9/22,$297.00 ,311879,11/9/22,12/9/20
311897,174126,311897,8/9/22,$297.00 ,311897,11/11/22,6/7/17
311907,1011717,311907,8/9/22,$300.00 ,311907,11/9/22,8/9/22
311915,1011667,311915,8/9/22,$297.00 ,311915,8/24/22,8/9/22
311917,988165,311917,8/9/22,$300.00 ,311917,10/12/22,8/9/22
311979,39058,311979,8/10/22,$297.00 ,311979,11/10/22,12/4/16
312025,881926,312025,8/10/22,$300.00 ,312025,9/27/22,8/10/22
312037,955711,312037,8/10/22,$300.00 ,312037,11/7/22,11/4/21
312041,1011811,312041,8/10/22,$300.00 ,312041,10/10/22,8/10/22
312167,1011793,312167,8/11/22,$297.00 ,312167,11/11/23,8/11/22
312217,399978,312217,8/12/22,$300.00 ,312217,11/12/22,8/30/18
312243,1011999,312243,8/12/22,$297.00 ,312243,11/12/22,8/12/22
312301,242078,312301,8/13/22,$297.00 ,312301,11/13/22,11/9/17
312315,1012081,312315,8/13/22,$297.00 ,312315,8/29/22,8/13/22
312317,1011983,312317,8/13/22,$300.00 ,312317,8/24/22,8/13/22
312379,1012141,312379,8/14/22,$297.00 ,312379,11/14/23,8/14/22
312393,656479,312393,8/14/22,$300.00 ,312393,9/27/22,8/14/22
312461,1012117,312461,8/15/22,$297.00 ,312461,11/15/23,8/15/22
312469,1012245,312469,8/15/22,$300.00 ,312469,11/15/22,8/15/22
312565,643013,312565,8/16/22,$300.00 ,312565,8/23/22,8/16/22
312569,24111,312569,8/16/22,$297.00 ,312569,2/16/24,5/1/16
312573,690419,312573,8/16/22,$297.00 ,312573,11/16/22,5/20/20
312575,405061,312575,8/16/22,$297.00 ,312575,11/16/22,2/13/19
312577,1012379,312577,8/16/22,$300.00 ,312577,10/17/22,8/16/22
312579,137528,312579,8/16/22,$300.00 ,312579,5/8/23,3/8/17
312623,1012367,312623,8/17/22,$297.00 ,312623,11/17/22,8/17/22
312649,3929,312649,8/17/22,$297.00 ,312649,11/17/23,2/6/18
312655,1010977,312655,8/17/22,$297.00 ,312655,11/17/22,8/17/22
312657,99646,312657,8/17/22,$297.00 ,312657,8/29/22,6/7/17
312663,99646,312663,8/17/22,$297.00 ,312663,8/29/22,6/7/17
312673,658783,312673,8/17/22,$100.00 ,312673,2/6/24,10/31/20
312675,1012443,312675,8/17/22,$297.00 ,312675,11/17/23,8/17/22
312679,285166,312679,8/17/22,$297.00 ,312679,12/8/25,11/28/18
312741,160134,312741,8/18/22,$300.00 ,312741,11/18/22,8/5/17
312751,1012465,312751,8/18/22,$297.00 ,312751,11/18/22,8/18/22
312755,1009647,312755,8/18/22,$300.00 ,312755,7/31/23,8/18/22
312757,444971,312757,8/18/22,$300.00 ,312757,11/18/23,11/26/18
312759,1012149,312759,8/18/22,$300.00 ,312759,11/18/22,8/18/22
312765,716535,312765,8/18/22,$297.00 ,312765,11/18/23,7/1/20
312771,662069,312771,8/18/22,$297.00 ,312771,11/18/23,2/25/20
312775,777266,312775,8/18/22,$297.00 ,312775,11/18/22,3/23/21
312781,1012575,312781,8/18/22,$297.00 ,312781,11/18/22,8/18/22
312783,39922,312783,8/18/22,$297.00 ,312783,11/18/22,12/4/16
312847,612923,312847,8/19/22,$297.00 ,312847,11/19/23,9/11/19
312857,30648,312857,8/19/22,$297.00 ,312857,11/19/22,3/12/18
312943,656469,312943,8/20/22,$298.00 ,312943,11/20/24,1/27/20
312951,952627,312951,8/20/22,$298.00 ,312951,11/20/22,10/18/21
312953,107776,312953,8/20/22,$297.00 ,312953,11/20/22,10/16/17
312959,38544,312959,8/20/22,$297.00 ,312959,11/20/24,6/19/16
312963,648339,312963,8/20/22,$300.00 ,312963,10/15/22,8/20/22
313029,1012787,313029,8/21/22,$300.00 ,313029,11/21/22,8/21/22
313031,1012669,313031,8/21/22,$298.00 ,313031,9/23/22,8/21/22
313113,1012951,313113,8/23/22,$297.00 ,313113,8/25/22,8/23/22
313183,1013041,313183,8/23/22,$300.00 ,313183,9/6/22,8/23/22
313215,667125,313215,8/24/22,$297.00 ,313215,1/11/24,3/27/20
313227,1013077,313227,8/24/22,$300.00 ,313227,11/24/22,8/24/22
313233,676957,313233,8/24/22,$297.00 ,313233,11/24/22,4/14/20
313249,1006397,313249,8/24/22,$297.00 ,313249,2/24/24,8/24/22
313277,110430,313277,8/24/22,$297.00 ,313277,11/24/23,1/14/17
313365,161310,313365,8/25/22,$297.00 ,313365,11/25/22,5/13/17
313367,1013255,313367,8/25/22,$297.00 ,313367,11/25/22,8/25/22
313369,116342,313369,8/26/22,$297.00 ,313369,11/26/22,1/24/17
313449,108452,313449,8/26/22,$297.00 ,313449,11/26/22,1/12/17
313503,1013377,313503,8/27/22,$300.00 ,313503,8/29/22,8/27/22
313519,1013409,313519,8/27/22,$297.00 ,313519,11/27/22,8/27/22
313555,1225,313555,8/28/22,$297.00 ,313555,11/28/23,1/29/16
313561,620451,313561,8/28/22,$297.00 ,313561,11/28/22,9/3/19
313569,1013501,313569,8/28/22,$300.00 ,313569,11/28/22,8/28/22
313571,1013267,313571,8/28/22,$297.00 ,313571,8/30/22,8/28/22
313575,1013525,313575,8/28/22,$298.00 ,313575,9/8/22,8/28/22
313745,1014061,313745,8/30/22,$297.00 ,313745,11/30/23,8/30/22
313749,637987,313749,8/30/22,$297.00 ,313749,11/26/23,7/27/22
313751,1014063,313751,8/30/22,$297.00 ,313751,11/30/22,8/30/22
313753,669939,313753,8/30/22,$297.00 ,313753,11/30/23,8/30/22
313755,106090,313755,8/30/22,$297.00 ,313755,11/30/22,3/2/17
313757,1013651,313757,8/30/22,$297.00 ,313757,11/30/22,8/30/22
313759,363442,313759,8/30/22,$298.00 ,313759,11/30/22,8/30/22
313761,359538,313761,8/30/22,$300.00 ,313761,11/30/23,8/30/22
313763,1013883,313763,8/30/22,$297.00 ,313763,11/30/22,8/30/22
313765,1013625,313765,8/30/22,$297.00 ,313765,11/30/23,8/30/22
313767,952263,313767,8/30/22,$297.00 ,313767,11/30/22,8/30/22
313769,1013565,313769,8/30/22,$297.00 ,313769,2/28/24,8/30/22
313771,1013693,313771,8/30/22,$297.00 ,313771,11/30/23,8/30/22
313773,1013923,313773,8/30/22,$297.00 ,313773,9/2/22,8/30/22
313775,1013639,313775,8/30/22,$297.00 ,313775,11/30/22,8/30/22
313777,1013977,313777,8/30/22,$300.00 ,313777,11/30/22,8/30/22
313779,453383,313779,8/30/22,$297.00 ,313779,11/23/22,8/30/22
313781,796326,313781,8/30/22,$297.00 ,313781,2/28/23,12/14/20
313783,405097,313783,8/30/22,$297.00 ,313783,11/30/22,8/30/22
313785,417643,313785,8/30/22,$297.00 ,313785,11/30/22,11/23/18
313787,1014079,313787,8/30/22,$297.00 ,313787,11/30/23,8/30/22
313789,651853,313789,8/30/22,$297.00 ,313789,11/28/22,8/30/22
313791,533623,313791,8/30/22,$297.00 ,313791,12/28/22,8/30/22
313793,1013767,313793,8/30/22,$297.00 ,313793,11/30/24,8/30/22
313795,1013743,313795,8/30/22,$297.00 ,313795,2/29/24,8/30/22
313797,1013983,313797,8/30/22,$297.00 ,313797,5/30/24,8/30/22
313799,1014083,313799,8/30/22,$297.00 ,313799,11/30/23,8/30/22
313801,1013913,313801,8/30/22,$297.00 ,313801,11/30/23,8/30/22
313803,1002539,313803,8/30/22,$300.00 ,313803,2/28/23,8/30/22
313805,1014085,313805,8/30/22,$297.00 ,313805,11/30/23,8/30/22
313807,632535,313807,8/30/22,$297.00 ,313807,3/26/23,11/8/22
313809,976245,313809,8/30/22,$297.00 ,313809,2/29/24,8/30/22
313811,1013741,313811,8/30/22,$300.00 ,313811,11/30/22,8/30/22
313813,1013709,313813,8/30/22,$297.00 ,313813,11/30/22,8/30/22
313817,1014089,313817,8/30/22,$297.00 ,313817,10/13/22,8/30/22
313819,1013961,313819,8/30/22,$297.00 ,313819,11/30/22,8/30/22
313821,1014091,313821,8/30/22,$297.00 ,313821,11/30/23,8/30/22
313823,592387,313823,8/30/22,$298.00 ,313823,3/27/23,6/28/19
313825,78298,313825,8/30/22,$300.00 ,313825,11/30/23,8/30/18
313827,1013973,313827,8/30/22,$297.00 ,313827,11/30/23,8/30/22
313829,1014095,313829,8/30/22,$297.00 ,313829,11/30/23,8/30/22
313831,1014099,313831,8/30/22,$297.00 ,313831,11/30/22,8/30/22
313835,434325,313835,8/30/22,$300.00 ,313835,2/11/23,7/7/19
313837,1014103,313837,8/30/22,$297.00 ,313837,11/30/23,8/30/22
313841,631507,313841,8/30/22,$297.00 ,313841,8/31/22,8/30/22
313845,723681,313845,8/30/22,$297.00 ,313845,9/23/22,8/30/22
313847,685781,313847,8/30/22,$300.00 ,313847,11/30/22,8/30/22
313853,489741,313853,8/30/22,$297.00 ,313853,9/28/22,8/30/22
313855,1014109,313855,8/30/22,$297.00 ,313855,2/28/23,8/30/22
313857,1013241,313857,8/30/22,$300.00 ,313857,10/29/22,8/30/22
313861,953943,313861,8/30/22,$298.00 ,313861,11/30/22,11/3/21
313863,431549,313863,8/30/22,$297.00 ,313863,11/30/23,8/30/22
313871,292172,313871,8/30/22,$297.00 ,313871,11/30/22,1/19/18
313877,1014201,313877,8/30/22,$300.00 ,313877,10/31/22,8/30/22
313881,1013777,313881,8/30/22,$297.00 ,313881,11/30/22,8/30/22
313883,1013683,313883,8/30/22,$297.00 ,313883,11/30/23,8/30/22
313887,882914,313887,8/30/22,$297.00 ,313887,11/30/22,8/30/22
313893,1014163,313893,8/30/22,$297.00 ,313893,10/4/22,8/30/22
313899,1013589,313899,8/30/22,$297.00 ,313899,11/30/24,8/30/22
313911,951399,313911,8/30/22,$297.00 ,313911,12/30/22,10/12/21
313951,1014295,313951,8/31/22,$297.00 ,313951,3/1/23,8/31/22
313955,941581,313955,8/31/22,$298.00 ,313955,12/1/22,8/31/22
313965,1013955,313965,8/31/22,$297.00 ,313965,12/1/22,8/31/22
313967,1013213,313967,8/31/22,$297.00 ,313967,12/1/22,8/31/22
313971,68660,313971,8/31/22,$297.00 ,313971,12/1/22,9/22/16
313981,987195,313981,8/31/22,$297.00 ,313981,12/1/22,1/28/22
313983,1013941,313983,8/31/22,$300.00 ,313983,3/12/23,8/31/22
313985,298110,313985,8/31/22,$297.00 ,313985,12/1/23,3/13/18
313989,1013915,313989,8/31/22,$300.00 ,313989,12/1/22,8/31/22
313995,23357,313995,8/31/22,$297.00 ,313995,12/1/23,1/27/21
314001,946781,314001,8/31/22,$297.00 ,314001,3/1/23,8/31/22
314003,1002483,314003,8/31/22,$297.00 ,314003,12/1/23,8/31/22
314015,4113,314015,8/31/22,$300.00 ,314015,11/30/22,10/1/16
314017,188030,314017,8/31/22,$298.00 ,314017,11/30/22,12/28/17
314019,305224,314019,8/31/22,$297.00 ,314019,11/30/22,2/10/18
314089,544751,314089,9/1/22,$297.00 ,314089,12/1/23,4/4/19
314097,1013985,314097,9/1/22,$297.00 ,314097,12/1/23,9/1/22
314099,450405,314099,9/1/22,$297.00 ,314099,4/15/25,12/7/18
314103,1012213,314103,9/1/22,$300.00 ,314103,10/31/22,9/1/22
314151,735525,314151,9/2/22,$297.00 ,314151,12/19/22,7/30/20
314153,1013939,314153,9/2/22,$297.00 ,314153,12/2/23,9/2/22
314161,1013671,314161,9/2/22,$297.00 ,314161,12/2/23,9/2/22
314167,677919,314167,9/2/22,$297.00 ,314167,12/2/23,4/13/20
314171,33840,314171,9/2/22,$297.00 ,314171,12/2/22,3/8/17
314229,968511,314229,9/3/22,$297.00 ,314229,12/3/22,9/3/22
314259,201630,314259,9/3/22,$297.00 ,314259,12/3/22,9/2/17
314261,653091,314261,9/3/22,$297.00 ,314261,10/13/22,9/3/22
314263,1014273,314263,9/3/22,$297.00 ,314263,1/1/24,9/3/22
314317,1407,314317,9/4/22,$297.00 ,314317,12/4/23,1/5/16
314333,26837,314333,9/4/22,$297.00 ,314333,12/4/22,4/1/16
314335,1013667,314335,9/4/22,$297.00 ,314335,11/28/23,9/4/22
314337,1014711,314337,9/4/22,$300.00 ,314337,12/4/23,9/4/22
314339,389532,314339,9/4/22,$300.00 ,314339,12/4/22,8/11/18
314397,1014719,314397,9/5/22,$300.00 ,314397,11/5/22,9/5/22
314411,200510,314411,9/5/22,$297.00 ,314411,12/5/22,8/23/17
314493,235850,314493,9/6/22,$297.00 ,314493,5/20/24,4/13/18
314555,1014979,314555,9/7/22,$297.00 ,314555,12/7/22,9/7/22
314557,1015001,314557,9/7/22,$298.00 ,314557,12/7/22,9/7/22
314589,675937,314589,9/8/22,$200.00 ,314589,12/8/23,7/10/20
314635,1014551,314635,9/9/22,$297.00 ,314635,12/9/23,9/2/22
314643,66536,314643,9/9/22,$200.00 ,314643,12/9/22,10/6/19
314651,964333,314651,9/9/22,$300.00 ,314651,10/14/22,11/23/21
314703,34904,314703,9/10/22,$297.00 ,314703,12/10/23,5/20/16
314707,437251,314707,9/10/22,$297.00 ,314707,11/16/22,9/10/22
314719,1015187,314719,9/10/22,$297.00 ,314719,12/10/23,9/10/22
314721,624753,314721,9/10/22,$297.00 ,314721,12/10/23,9/13/19
314725,1015197,314725,9/10/22,$300.00 ,314725,11/9/22,9/10/22
314833,1015245,314833,9/12/22,$297.00 ,314833,9/26/22,9/12/22
314915,1015431,314915,9/13/22,$300.00 ,314915,10/5/22,9/13/22
314927,1015443,314927,9/13/22,$297.00 ,314927,12/13/22,9/13/22
315029,994201,315029,9/13/22,$297.00 ,315029,9/18/23,3/18/22
315209,1015633,315209,9/15/22,$300.00 ,315209,12/15/23,11/24/22
315385,1015799,315385,9/17/22,$297.00 ,315385,12/17/22,9/17/22
315449,981557,315449,9/18/22,$297.00 ,315449,12/18/23,9/18/22
315457,1015885,315457,9/18/22,$297.00 ,315457,12/18/23,9/18/22
315465,771342,315465,9/18/22,$297.00 ,315465,11/23/22,7/19/21
315471,1005363,315471,9/18/22,$297.00 ,315471,12/18/22,6/1/22
315473,438019,315473,9/18/22,$297.00 ,315473,12/18/23,11/16/18
315477,483675,315477,9/18/22,$297.00 ,315477,12/18/23,2/20/19
315527,94878,315527,9/19/22,$297.00 ,315527,12/20/23,12/15/16
315529,247652,315529,9/19/22,$297.00 ,315529,12/19/22,9/19/22
315531,1015959,315531,9/19/22,$297.00 ,315531,12/19/22,9/19/22
315537,267930,315537,9/19/22,$297.00 ,315537,1/31/24,12/5/17
315541,794217,315541,9/19/22,$300.00 ,315541,10/20/22,12/15/20
315547,989447,315547,9/19/22,$297.00 ,315547,12/19/22,3/1/22
315551,6287,315551,9/19/22,$297.00 ,315551,12/19/23,11/19/17
315553,21347,315553,9/19/22,$297.00 ,315553,3/23/23,12/8/16
315561,1015993,315561,9/19/22,$297.00 ,315561,10/29/22,9/19/22
315569,1015569,315569,9/19/22,$297.00 ,315569,10/3/22,9/19/22
315661,971493,315661,9/20/22,$300.00 ,315661,12/20/22,12/29/21
315667,1015745,315667,9/20/22,$297.00 ,315667,12/20/23,9/20/22
315689,46224,315689,9/20/22,$300.00 ,315689,12/20/22,4/25/17
315697,317506,315697,9/20/22,$297.00 ,315697,12/21/22,3/10/18
315767,985439,315767,9/21/22,$300.00 ,315767,12/21/22,2/1/22
315771,119714,315771,9/21/22,$297.00 ,315771,12/21/22,6/4/21
315777,99060,315777,9/21/22,$297.00 ,315777,12/21/22,1/20/18
315779,1010791,315779,9/21/22,$300.00 ,315779,10/21/22,9/21/22
315817,4933,315817,9/22/22,$297.00 ,315817,12/22/22,4/23/17
315819,1016097,315819,9/22/22,$298.00 ,315819,9/23/22,9/22/22
315821,58638,315821,9/22/22,$297.00 ,315821,12/21/22,8/5/16
315851,211576,315851,9/22/22,$297.00 ,315851,12/22/23,9/22/17
315859,531219,315859,9/22/22,$297.00 ,315859,12/22/22,3/21/19
315901,1016199,315901,9/23/22,$300.00 ,315901,12/23/22,9/23/22
315907,1016303,315907,9/23/22,$298.00 ,315907,12/23/22,9/23/22
315947,1016373,315947,9/24/22,$297.00 ,315947,12/24/22,9/24/22
315965,948901,315965,9/24/22,$297.00 ,315965,3/24/23,9/28/21
316009,1016463,316009,9/25/22,$100.00 ,316009,9/25/23,9/25/22
316067,1016533,316067,9/26/22,$300.00 ,316067,12/31/23,9/26/22
316131,13757,316131,9/27/22,$297.00 ,316131,11/10/25,9/27/22
316133,967567,316133,9/27/22,$297.00 ,316133,12/27/22,11/25/21
316151,621087,316151,9/27/22,$300.00 ,316151,11/30/22,9/27/22
316157,1016625,316157,9/27/22,$297.00 ,316157,12/27/23,9/27/22
316165,139772,316165,9/27/22,$297.00 ,316165,3/27/25,3/14/17
316169,1016665,316169,9/27/22,$297.00 ,316169,1/3/24,9/27/22
316205,1016695,316205,9/28/22,$298.00 ,316205,10/4/22,9/28/22
316207,1016699,316207,9/28/22,$300.00 ,316207,12/28/22,9/28/22
316263,1013711,316263,9/28/22,$297.00 ,316263,12/28/23,9/28/22
316295,303092,316295,9/28/22,$297.00 ,316295,12/28/22,4/30/18
316349,1016809,316349,9/29/22,$300.00 ,316349,11/28/22,9/29/22
316633,1017043,316633,10/2/22,$297.00 ,316633,4/2/23,10/2/22
316731,382048,316731,10/3/22,$297.00 ,316731,6/22/24,4/6/20
316815,453137,316815,10/4/22,$297.00 ,316815,1/4/23,12/13/18
316823,1017259,316823,10/4/22,$297.00 ,316823,1/4/23,10/4/22
316891,1017469,316891,10/5/22,$297.00 ,316891,1/5/23,10/5/22
316893,1017483,316893,10/5/22,$297.00 ,316893,11/5/22,10/5/22
316925,1017247,316925,10/5/22,$297.00 ,316925,1/5/24,10/5/22
316929,1017581,316929,10/5/22,$300.00 ,316929,10/18/22,10/5/22
316933,1016975,316933,10/5/22,$297.00 ,316933,1/5/23,10/5/22
317023,1017741,317023,10/6/22,$297.00 ,317023,1/6/24,10/6/22
317137,1017897,317137,10/8/22,$297.00 ,317137,1/8/23,10/8/22
317191,471351,317191,10/9/22,$300.00 ,317191,12/5/23,10/5/22
317205,1017833,317205,10/9/22,$297.00 ,317205,2/8/23,10/9/22
317363,1018129,317363,10/11/22,$297.00 ,317363,10/14/22,10/11/22
317413,1018201,317413,10/11/22,$300.00 ,317413,1/11/24,10/11/22
317461,198052,317461,10/12/22,$297.00 ,317461,11/2/22,8/15/17
317485,1018315,317485,10/12/22,$297.00 ,317485,1/12/24,10/12/22
317623,1018425,317623,10/14/22,$297.00 ,317623,7/14/24,10/14/22
317841,164566,317841,10/16/22,$297.00 ,317841,10/24/22,5/19/17
317929,1018591,317929,10/17/22,$297.00 ,317929,11/2/22,10/17/22
317961,1018305,317961,10/17/22,$297.00 ,317961,1/17/23,10/17/22
318007,1018625,318007,10/18/22,$300.00 ,318007,7/18/24,10/18/22
318053,604433,318053,10/18/22,$297.00 ,318053,5/14/27,9/18/19
318109,78148,318109,10/19/22,$297.00 ,318109,3/21/24,10/19/22
318125,634477,318125,10/19/22,$200.00 ,318125,1/19/23,12/17/19
318193,1018803,318193,10/20/22,$300.00 ,318193,1/20/23,10/20/22
318227,629819,318227,10/20/22,$200.00 ,318227,1/20/23,5/27/21
318231,458573,318231,10/20/22,$200.00 ,318231,1/20/23,1/12/20
318319,34958,318319,10/21/22,$297.00 ,318319,11/3/22,8/18/16
318387,1018963,318387,10/22/22,$297.00 ,318387,1/22/23,10/22/22
318391,1018461,318391,10/22/22,$297.00 ,318391,10/24/22,10/22/22
318431,508823,318431,10/23/22,$300.00 ,318431,10/31/22,10/23/22
318505,940843,318505,10/24/22,$300.00 ,318505,11/10/22,10/24/22
318589,25603,318589,10/25/22,$297.00 ,318589,1/25/24,6/21/16
318615,1019197,318615,10/25/22,$300.00 ,318615,12/25/22,10/25/22
318765,1019239,318765,10/27/22,$300.00 ,318765,4/27/23,10/27/22
318803,1019321,318803,10/28/22,$300.00 ,318803,1/28/23,10/28/22
318943,1019535,318943,10/30/22,$297.00 ,318943,10/31/22,10/30/22
318953,1019721,318953,10/30/22,$297.00 ,318953,4/30/23,10/30/22
319021,467979,319021,10/31/22,$200.00 ,319021,1/31/23,8/20/19
319229,949851,319229,11/3/22,$300.00 ,319229,2/3/23,11/3/22
319277,385270,319277,11/4/22,$297.00 ,319277,2/11/23,11/4/22
319295,634173,319295,11/4/22,$300.00 ,319295,11/8/22,11/4/22
319377,1020791,319377,11/5/22,$300.00 ,319377,11/11/22,11/5/22
319453,488841,319453,11/6/22,$297.00 ,319453,12/3/22,2/18/21
319459,1021125,319459,11/6/22,$300.00 ,319459,1/6/23,11/6/22
319525,12537,319525,11/7/22,$297.00 ,319525,2/7/24,3/25/16
319527,798146,319527,11/7/22,$297.00 ,319527,2/7/23,4/7/21
319529,1020939,319529,11/7/22,$297.00 ,319529,2/7/23,11/7/22
319531,1021419,319531,11/7/22,$297.00 ,319531,11/15/22,11/7/22
319573,673731,319573,11/8/22,$100.00 ,319573,1/13/23,7/5/22
319581,1021595,319581,11/8/22,$297.00 ,319581,8/8/25,11/8/22
319583,1021695,319583,11/8/22,$300.00 ,319583,2/8/24,11/8/22
319585,1021615,319585,11/8/22,$297.00 ,319585,2/8/24,11/8/22
319587,729883,319587,11/8/22,$300.00 ,319587,2/8/23,11/8/22
319589,1020734,319589,11/8/22,$297.00 ,319589,2/8/23,11/8/22
